name,MS-SSIM,PSNR,category,quality,size
00138_SD_high_pipeline_6.png,0.98183,42.1568,pipeline_6,high,SD
00138_SD_low_pipeline_1.png,0.949502,29.0507,pipeline_1,low,SD
00138_SD_low_pipeline_2.png,0.968706,37.7974,pipeline_2,low,SD
00138_SD_low_pipeline_3.png,0.971313,39.4585,pipeline_3,low,SD
00138_SD_low_pipeline_4.png,0.969865,39.2167,pipeline_4,low,SD
00138_SD_low_pipeline_5.png,0.975243,38.7408,pipeline_5,low,SD
00138_SD_low_pipeline_6.png,0.963481,38.8269,pipeline_6,low,SD
00138_SD_medium_pipeline_1.png,0.959669,29.7974,pipeline_1,medium,SD
00138_SD_medium_pipeline_2.png,0.973186,38.5291,pipeline_2,medium,SD
00138_SD_medium_pipeline_3.png,0.976845,40.378,pipeline_3,medium,SD
00138_SD_medium_pipeline_4.png,0.973745,39.9351,pipeline_4,medium,SD
00138_SD_medium_pipeline_5.png,0.978243,39.5211,pipeline_5,medium,SD
00138_SD_medium_pipeline_6.png,0.969849,39.7547,pipeline_6,medium,SD
00139_1K_high_pipeline_1.png,0.973089,31.0238,pipeline_1,high,1K
00139_1K_high_pipeline_2.png,0.975493,38.3119,pipeline_2,high,1K
00139_1K_high_pipeline_3.png,0.986525,42.6065,pipeline_3,high,1K
00139_1K_high_pipeline_4.png,0.976525,40.6256,pipeline_4,high,1K
00139_1K_high_pipeline_5.png,0.984232,40.755,pipeline_5,high,1K
00139_1K_high_pipeline_6.png,0.981401,41.9742,pipeline_6,high,1K
00139_1K_low_pipeline_1.png,0.948238,29.0878,pipeline_1,low,1K
00139_1K_low_pipeline_2.png,0.968201,37.2626,pipeline_2,low,1K
00139_1K_low_pipeline_3.png,0.967996,37.4003,pipeline_3,low,1K
00139_1K_low_pipeline_4.png,0.968759,38.8924,pipeline_4,low,1K
00139_1K_low_pipeline_5.png,0.976476,39.0658,pipeline_5,low,1K
00139_1K_low_pipeline_6.png,0.965775,39.3123,pipeline_6,low,1K
00139_1K_medium_pipeline_1.png,0.957927,29.9302,pipeline_1,medium,1K
00139_1K_medium_pipeline_2.png,0.972227,38.2345,pipeline_2,medium,1K
00139_1K_medium_pipeline_3.png,0.97726,40.6911,pipeline_3,medium,1K
00139_1K_medium_pipeline_4.png,0.972013,39.6157,pipeline_4,medium,1K
00139_1K_medium_pipeline_5.png,0.978692,39.5257,pipeline_5,medium,1K
00139_1K_medium_pipeline_6.png,0.970501,39.9875,pipeline_6,medium,1K
00139_SD_high_pipeline_1.png,0.972098,30.5089,pipeline_1,high,SD
00139_SD_high_pipeline_2.png,0.975891,38.0674,pipeline_2,high,SD
00139_SD_high_pipeline_3.png,0.986665,42.5901,pipeline_3,high,SD
00139_SD_high_pipeline_4.png,0.97711,40.5109,pipeline_4,high,SD
00139_SD_high_pipeline_5.png,0.98436,40.5326,pipeline_5,high,SD
00139_SD_high_pipeline_6.png,0.982316,42.3573,pipeline_6,high,SD
00139_SD_low_pipeline_1.png,0.945655,28.6853,pipeline_1,low,SD
00139_SD_low_pipeline_2.png,0.969511,38.0783,pipeline_2,low,SD
00139_SD_low_pipeline_3.png,0.972637,39.7442,pipeline_3,low,SD
00139_SD_low_pipeline_4.png,0.96982,39.1361,pipeline_4,low,SD
00139_SD_low_pipeline_5.png,0.970373,36.9216,pipeline_5,low,SD
00139_SD_low_pipeline_6.png,0.964905,38.9975,pipeline_6,low,SD
00139_SD_medium_pipeline_1.png,0.95717,29.5457,pipeline_1,medium,SD
00139_SD_medium_pipeline_2.png,0.97035,37.6373,pipeline_2,medium,SD
00139_SD_medium_pipeline_3.png,0.973153,38.1968,pipeline_3,medium,SD
00139_SD_medium_pipeline_4.png,0.972498,39.5106,pipeline_4,medium,SD
00139_SD_medium_pipeline_5.png,0.978119,39.4781,pipeline_5,medium,SD
00139_SD_medium_pipeline_6.png,0.969779,39.8729,pipeline_6,medium,SD
00140_1K_high_pipeline_1.png,0.974287,31.0498,pipeline_1,high,1K
00140_1K_high_pipeline_2.png,0.975069,38.2226,pipeline_2,high,1K
00140_1K_high_pipeline_3.png,0.986837,42.7665,pipeline_3,high,1K
00140_1K_high_pipeline_4.png,0.966897,37.0956,pipeline_4,high,1K
00140_1K_high_pipeline_5.png,0.983834,40.5263,pipeline_5,high,1K
00140_1K_high_pipeline_6.png,0.982643,42.5142,pipeline_6,high,1K
00140_1K_low_pipeline_1.png,0.947368,29.0485,pipeline_1,low,1K
00140_1K_low_pipeline_2.png,0.967258,37.4312,pipeline_2,low,1K
00140_1K_low_pipeline_3.png,0.972268,39.6904,pipeline_3,low,1K
00140_1K_low_pipeline_4.png,0.968388,38.9351,pipeline_4,low,1K
00140_1K_low_pipeline_5.png,0.9751,38.7539,pipeline_5,low,1K
00140_1K_low_pipeline_6.png,0.963868,38.82,pipeline_6,low,1K
00140_1K_medium_pipeline_1.png,0.959014,30.0264,pipeline_1,medium,1K
00140_1K_medium_pipeline_2.png,0.971863,38.3024,pipeline_2,medium,1K
00140_1K_medium_pipeline_3.png,0.976948,40.5863,pipeline_3,medium,1K
00140_1K_medium_pipeline_4.png,0.974266,40.1779,pipeline_4,medium,1K
00140_1K_medium_pipeline_5.png,0.978935,39.5664,pipeline_5,medium,1K
00140_1K_medium_pipeline_6.png,0.96988,39.9035,pipeline_6,medium,1K
00140_SD_high_pipeline_1.png,0.97259,30.3604,pipeline_1,high,SD
00140_SD_high_pipeline_2.png,0.97624,38.1677,pipeline_2,high,SD
00140_SD_high_pipeline_3.png,0.986211,42.3552,pipeline_3,high,SD
00140_SD_high_pipeline_4.png,0.977207,40.4979,pipeline_4,high,SD
00140_SD_high_pipeline_5.png,0.983728,40.3143,pipeline_5,high,SD
00140_SD_high_pipeline_6.png,0.981468,41.8089,pipeline_6,high,SD
00140_SD_low_pipeline_1.png,0.947235,28.6273,pipeline_1,low,SD
00140_SD_low_pipeline_2.png,0.968451,37.9082,pipeline_2,low,SD
00140_SD_low_pipeline_3.png,0.967673,37.4325,pipeline_3,low,SD
00140_SD_low_pipeline_4.png,0.968534,39.0258,pipeline_4,low,SD
00140_SD_low_pipeline_5.png,0.974141,38.6384,pipeline_5,low,SD
00140_SD_low_pipeline_6.png,0.96236,38.7425,pipeline_6,low,SD
00140_SD_medium_pipeline_1.png,0.957424,29.3922,pipeline_1,medium,SD
00140_SD_medium_pipeline_2.png,0.969673,37.6571,pipeline_2,medium,SD
00140_SD_medium_pipeline_3.png,0.977223,40.4941,pipeline_3,medium,SD
00140_SD_medium_pipeline_4.png,0.972295,39.4639,pipeline_4,medium,SD
00140_SD_medium_pipeline_5.png,0.978779,39.5327,pipeline_5,medium,SD
00140_SD_medium_pipeline_6.png,0.969097,39.3748,pipeline_6,medium,SD
00141_1K_high_pipeline_1.png,0.98126,33.3475,pipeline_1,high,1K
00141_1K_high_pipeline_2.png,0.976163,38.5335,pipeline_2,high,1K
00141_1K_high_pipeline_3.png,0.986668,42.7811,pipeline_3,high,1K
00141_1K_high_pipeline_4.png,0.97698,40.676,pipeline_4,high,1K
00141_1K_high_pipeline_5.png,0.983676,40.6262,pipeline_5,high,1K
00141_1K_high_pipeline_6.png,0.982461,42.5516,pipeline_6,high,1K
00141_1K_low_pipeline_1.png,0.964242,31.2507,pipeline_1,low,1K
00141_1K_low_pipeline_2.png,0.968145,37.5351,pipeline_2,low,1K
00141_1K_low_pipeline_3.png,0.972077,39.6283,pipeline_3,low,1K
00141_1K_low_pipeline_4.png,0.968517,38.9773,pipeline_4,low,1K
00141_1K_low_pipeline_5.png,0.974373,38.953,pipeline_5,low,1K
00141_1K_low_pipeline_6.png,0.964341,38.9293,pipeline_6,low,1K
00141_1K_medium_pipeline_1.png,0.971728,32.2518,pipeline_1,medium,1K
00141_1K_medium_pipeline_2.png,0.971964,38.2643,pipeline_2,medium,1K
00141_1K_medium_pipeline_3.png,0.975343,40.1692,pipeline_3,medium,1K
00141_1K_medium_pipeline_4.png,0.972575,39.7267,pipeline_4,medium,1K
00141_1K_medium_pipeline_5.png,0.979286,39.5102,pipeline_5,medium,1K
00141_1K_medium_pipeline_6.png,0.970332,39.9762,pipeline_6,medium,1K
00141_SD_high_pipeline_1.png,0.981575,33.5286,pipeline_1,high,SD
00141_SD_high_pipeline_2.png,0.975366,37.8632,pipeline_2,high,SD
00141_SD_high_pipeline_3.png,0.986578,42.5982,pipeline_3,high,SD
00141_SD_high_pipeline_4.png,0.975614,40.2755,pipeline_4,high,SD
00141_SD_high_pipeline_5.png,0.98333,40.2493,pipeline_5,high,SD
00141_SD_high_pipeline_6.png,0.982127,42.2625,pipeline_6,high,SD
00141_SD_low_pipeline_1.png,0.964023,31.427,pipeline_1,low,SD
00141_SD_low_pipeline_2.png,0.969664,38.1856,pipeline_2,low,SD
00141_SD_low_pipeline_3.png,0.971177,39.3901,pipeline_3,low,SD
00141_SD_low_pipeline_4.png,0.968129,38.8045,pipeline_4,low,SD
00141_SD_low_pipeline_5.png,0.97488,38.6751,pipeline_5,low,SD
00141_SD_low_pipeline_6.png,0.963711,38.9717,pipeline_6,low,SD
00141_SD_medium_pipeline_1.png,0.971367,32.35,pipeline_1,medium,SD
00141_SD_medium_pipeline_2.png,0.97009,37.0744,pipeline_2,medium,SD
00141_SD_medium_pipeline_3.png,0.977045,40.2696,pipeline_3,medium,SD
00141_SD_medium_pipeline_4.png,0.972293,39.5464,pipeline_4,medium,SD
00141_SD_medium_pipeline_5.png,0.978839,39.3992,pipeline_5,medium,SD
00141_SD_medium_pipeline_6.png,0.969663,39.7091,pipeline_6,medium,SD
00142_1K_high_pipeline_1.png,0.976999,32.4312,pipeline_1,high,1K
00142_1K_high_pipeline_2.png,0.975388,38.3154,pipeline_2,high,1K
00142_1K_high_pipeline_3.png,0.981922,39.1836,pipeline_3,high,1K
00142_1K_high_pipeline_4.png,0.976149,40.4533,pipeline_4,high,1K
00142_1K_high_pipeline_5.png,0.983902,40.6675,pipeline_5,high,1K
00142_1K_high_pipeline_6.png,0.982415,42.4715,pipeline_6,high,1K
00142_1K_low_pipeline_1.png,0.950114,29.9129,pipeline_1,low,1K
00142_1K_low_pipeline_2.png,0.967186,37.2934,pipeline_2,low,1K
00142_1K_low_pipeline_3.png,0.974116,40.127,pipeline_3,low,1K
00142_1K_low_pipeline_4.png,0.967256,38.4826,pipeline_4,low,1K
00142_1K_low_pipeline_5.png,0.975712,38.8076,pipeline_5,low,1K
00142_1K_low_pipeline_6.png,0.964193,38.9529,pipeline_6,low,1K
00142_1K_medium_pipeline_1.png,0.962377,31.0871,pipeline_1,medium,1K
00142_1K_medium_pipeline_2.png,0.968163,36.3474,pipeline_2,medium,1K
00142_1K_medium_pipeline_3.png,0.976249,40.424,pipeline_3,medium,1K
00142_1K_medium_pipeline_4.png,0.973021,39.8534,pipeline_4,medium,1K
00142_1K_medium_pipeline_5.png,0.977606,39.2493,pipeline_5,medium,1K
00142_1K_medium_pipeline_6.png,0.971215,40.2936,pipeline_6,medium,1K
00142_SD_high_pipeline_1.png,0.977538,32.5693,pipeline_1,high,SD
00142_SD_high_pipeline_2.png,0.975433,37.8173,pipeline_2,high,SD
00142_SD_high_pipeline_3.png,0.986586,42.5448,pipeline_3,high,SD
00142_SD_high_pipeline_4.png,0.976672,40.4018,pipeline_4,high,SD
00142_SD_high_pipeline_5.png,0.983822,40.4623,pipeline_5,high,SD
00142_SD_high_pipeline_6.png,0.982408,42.3967,pipeline_6,high,SD
00142_SD_low_pipeline_1.png,0.953773,30.2358,pipeline_1,low,SD
00142_SD_low_pipeline_2.png,0.968142,37.9421,pipeline_2,low,SD
00142_SD_low_pipeline_3.png,0.968419,38.86,pipeline_3,low,SD
00142_SD_low_pipeline_4.png,0.966083,38.5814,pipeline_4,low,SD
00142_SD_low_pipeline_5.png,0.973485,38.4246,pipeline_5,low,SD
00142_SD_low_pipeline_6.png,0.965209,39.222,pipeline_6,low,SD
00142_SD_medium_pipeline_1.png,0.964362,31.3014,pipeline_1,medium,SD
00142_SD_medium_pipeline_2.png,0.970874,37.5501,pipeline_2,medium,SD
00142_SD_medium_pipeline_3.png,0.975996,40.3658,pipeline_3,medium,SD
00142_SD_medium_pipeline_4.png,0.971555,39.5024,pipeline_4,medium,SD
00142_SD_medium_pipeline_5.png,0.979392,39.4148,pipeline_5,medium,SD
00142_SD_medium_pipeline_6.png,0.96746,39.0447,pipeline_6,medium,SD
00143_1K_high_pipeline_1.png,0.971881,29.6977,pipeline_1,high,1K
00143_1K_high_pipeline_2.png,0.976027,38.4925,pipeline_2,high,1K
00143_1K_high_pipeline_3.png,0.986009,42.4671,pipeline_3,high,1K
00143_1K_high_pipeline_4.png,0.97726,40.7152,pipeline_4,high,1K
00143_1K_high_pipeline_5.png,0.983937,40.6688,pipeline_5,high,1K
00143_1K_high_pipeline_6.png,0.982521,42.601,pipeline_6,high,1K
00143_1K_low_pipeline_1.png,0.942184,27.5684,pipeline_1,low,1K
00143_1K_low_pipeline_2.png,0.966029,37.2003,pipeline_2,low,1K
00143_1K_low_pipeline_3.png,0.970002,39.0836,pipeline_3,low,1K
00143_1K_low_pipeline_4.png,0.96646,38.3449,pipeline_4,low,1K
00143_1K_low_pipeline_5.png,0.973322,38.5158,pipeline_5,low,1K
00143_1K_low_pipeline_6.png,0.962779,38.616,pipeline_6,low,1K
00143_1K_medium_pipeline_1.png,0.956322,28.6755,pipeline_1,medium,1K
00143_1K_medium_pipeline_2.png,0.969384,37.4821,pipeline_2,medium,1K
00143_1K_medium_pipeline_3.png,0.976648,40.5742,pipeline_3,medium,1K
00143_1K_medium_pipeline_4.png,0.971514,39.3579,pipeline_4,medium,1K
00143_1K_medium_pipeline_5.png,0.979535,39.5917,pipeline_5,medium,1K
00143_1K_medium_pipeline_6.png,0.970385,40.0349,pipeline_6,medium,1K
00143_SD_high_pipeline_1.png,0.970798,29.3233,pipeline_1,high,SD
00143_SD_high_pipeline_2.png,0.97508,37.966,pipeline_2,high,SD
00143_SD_high_pipeline_3.png,0.985888,42.1718,pipeline_3,high,SD
00143_SD_high_pipeline_4.png,0.975572,39.9611,pipeline_4,high,SD
00143_SD_high_pipeline_5.png,0.982228,40.0208,pipeline_5,high,SD
00143_SD_high_pipeline_6.png,0.982268,42.256,pipeline_6,high,SD
00143_SD_low_pipeline_1.png,0.943111,27.5356,pipeline_1,low,SD
00143_SD_low_pipeline_2.png,0.965323,37.147,pipeline_2,low,SD
00143_SD_low_pipeline_3.png,0.970428,39.2813,pipeline_3,low,SD
00143_SD_low_pipeline_4.png,0.964565,38.1568,pipeline_4,low,SD
00143_SD_low_pipeline_5.png,0.97372,38.421,pipeline_5,low,SD
00143_SD_low_pipeline_6.png,0.962966,38.5577,pipeline_6,low,SD
00143_SD_medium_pipeline_1.png,0.956036,28.3643,pipeline_1,medium,SD
00143_SD_medium_pipeline_2.png,0.969723,37.297,pipeline_2,medium,SD
00143_SD_medium_pipeline_3.png,0.975245,39.8216,pipeline_3,medium,SD
00143_SD_medium_pipeline_4.png,0.970986,39.0166,pipeline_4,medium,SD
00143_SD_medium_pipeline_5.png,0.977167,39.2035,pipeline_5,medium,SD
00143_SD_medium_pipeline_6.png,0.970005,39.8603,pipeline_6,medium,SD
00144_1K_high_pipeline_1.png,0.974166,33.1241,pipeline_1,high,1K
00144_1K_high_pipeline_2.png,0.975493,38.1939,pipeline_2,high,1K
00144_1K_high_pipeline_3.png,0.98575,42.2429,pipeline_3,high,1K
00144_1K_high_pipeline_4.png,0.975187,40.1274,pipeline_4,high,1K
00144_1K_high_pipeline_5.png,0.984159,40.8164,pipeline_5,high,1K
00144_1K_high_pipeline_6.png,0.982658,42.567,pipeline_6,high,1K
00144_1K_low_pipeline_1.png,0.9416,30.7149,pipeline_1,low,1K
00144_1K_low_pipeline_2.png,0.969137,38.2974,pipeline_2,low,1K
00144_1K_low_pipeline_3.png,0.973983,40.0029,pipeline_3,low,1K
00144_1K_low_pipeline_4.png,0.967564,38.5497,pipeline_4,low,1K
00144_1K_low_pipeline_5.png,0.97425,38.6974,pipeline_5,low,1K
00144_1K_low_pipeline_6.png,0.964837,39.231,pipeline_6,low,1K
00144_1K_medium_pipeline_1.png,0.954513,31.6839,pipeline_1,medium,1K
00144_1K_medium_pipeline_2.png,0.973555,38.4864,pipeline_2,medium,1K
00144_1K_medium_pipeline_3.png,0.975787,40.2853,pipeline_3,medium,1K
00144_1K_medium_pipeline_4.png,0.971855,39.438,pipeline_4,medium,1K
00144_1K_medium_pipeline_5.png,0.978195,39.3693,pipeline_5,medium,1K
00144_1K_medium_pipeline_6.png,0.969771,39.8075,pipeline_6,medium,1K
00144_SD_high_pipeline_1.png,0.974183,33.2225,pipeline_1,high,SD
00144_SD_high_pipeline_2.png,0.975255,38.0471,pipeline_2,high,SD
00144_SD_high_pipeline_3.png,0.985171,41.8637,pipeline_3,high,SD
00144_SD_high_pipeline_4.png,0.976633,40.4707,pipeline_4,high,SD
00144_SD_high_pipeline_5.png,0.978361,37.3924,pipeline_5,high,SD
00144_SD_high_pipeline_6.png,0.983121,42.5052,pipeline_6,high,SD
00144_SD_low_pipeline_1.png,0.942947,30.6847,pipeline_1,low,SD
00144_SD_low_pipeline_2.png,0.966089,37.1304,pipeline_2,low,SD
00144_SD_low_pipeline_3.png,0.970479,39.0471,pipeline_3,low,SD
00144_SD_low_pipeline_4.png,0.969507,39.1906,pipeline_4,low,SD
00144_SD_low_pipeline_5.png,0.972892,38.3391,pipeline_5,low,SD
00144_SD_low_pipeline_6.png,0.961697,38.4029,pipeline_6,low,SD
00144_SD_medium_pipeline_1.png,0.953942,31.6839,pipeline_1,medium,SD
00144_SD_medium_pipeline_2.png,0.970336,37.3598,pipeline_2,medium,SD
00144_SD_medium_pipeline_3.png,0.976411,40.1804,pipeline_3,medium,SD
00144_SD_medium_pipeline_4.png,0.971895,39.3124,pipeline_4,medium,SD
00144_SD_medium_pipeline_5.png,0.978752,39.2874,pipeline_5,medium,SD
00144_SD_medium_pipeline_6.png,0.96653,37.6053,pipeline_6,medium,SD
00145_1K_high_pipeline_1.png,0.959259,30.6202,pipeline_1,high,1K
00145_1K_high_pipeline_2.png,0.975592,38.4256,pipeline_2,high,1K
00145_1K_high_pipeline_3.png,0.985793,42.3283,pipeline_3,high,1K
00145_1K_high_pipeline_4.png,0.976235,40.3404,pipeline_4,high,1K
00145_1K_high_pipeline_5.png,0.98318,40.4458,pipeline_5,high,1K
00145_1K_high_pipeline_6.png,0.98207,42.2153,pipeline_6,high,1K
00145_1K_low_pipeline_1.png,0.910189,28.0192,pipeline_1,low,1K
00145_1K_low_pipeline_2.png,0.970694,38.1076,pipeline_2,low,1K
00145_1K_low_pipeline_3.png,0.971615,39.5292,pipeline_3,low,1K
00145_1K_low_pipeline_4.png,0.96753,38.9165,pipeline_4,low,1K
00145_1K_low_pipeline_5.png,0.975463,38.7784,pipeline_5,low,1K
00145_1K_low_pipeline_6.png,0.964954,39.0828,pipeline_6,low,1K
00145_1K_medium_pipeline_1.png,0.93014,29.1228,pipeline_1,medium,1K
00145_1K_medium_pipeline_2.png,0.97086,37.453,pipeline_2,medium,1K
00145_1K_medium_pipeline_3.png,0.978169,40.8409,pipeline_3,medium,1K
00145_1K_medium_pipeline_4.png,0.972734,39.7512,pipeline_4,medium,1K
00145_1K_medium_pipeline_5.png,0.972443,36.9042,pipeline_5,medium,1K
00145_1K_medium_pipeline_6.png,0.962482,36.6676,pipeline_6,medium,1K
00145_SD_high_pipeline_1.png,0.958038,30.0319,pipeline_1,high,SD
00145_SD_high_pipeline_2.png,0.975914,37.5958,pipeline_2,high,SD
00145_SD_high_pipeline_3.png,0.986586,42.5328,pipeline_3,high,SD
00145_SD_high_pipeline_4.png,0.976166,40.1459,pipeline_4,high,SD
00145_SD_high_pipeline_5.png,0.983112,40.2756,pipeline_5,high,SD
00145_SD_high_pipeline_6.png,0.981567,41.8988,pipeline_6,high,SD
00145_SD_low_pipeline_1.png,0.912986,27.754,pipeline_1,low,SD
00145_SD_low_pipeline_2.png,0.969402,37.7986,pipeline_2,low,SD
00145_SD_low_pipeline_3.png,0.971615,39.4549,pipeline_3,low,SD
00145_SD_low_pipeline_4.png,0.967416,38.6706,pipeline_4,low,SD
00145_SD_low_pipeline_5.png,0.974714,38.6657,pipeline_5,low,SD
00145_SD_low_pipeline_6.png,0.964544,38.9312,pipeline_6,low,SD
00145_SD_medium_pipeline_1.png,0.930546,28.7059,pipeline_1,medium,SD
00145_SD_medium_pipeline_2.png,0.973622,38.1415,pipeline_2,medium,SD
00145_SD_medium_pipeline_3.png,0.969891,37.1689,pipeline_3,medium,SD
00145_SD_medium_pipeline_4.png,0.971367,39.0938,pipeline_4,medium,SD
00145_SD_medium_pipeline_5.png,0.971618,36.5213,pipeline_5,medium,SD
00145_SD_medium_pipeline_6.png,0.969381,39.7331,pipeline_6,medium,SD
00146_1K_high_pipeline_1.png,0.959395,30.0093,pipeline_1,high,1K
00146_1K_high_pipeline_2.png,0.9759,38.0995,pipeline_2,high,1K
00146_1K_high_pipeline_3.png,0.986642,42.7177,pipeline_3,high,1K
00146_1K_high_pipeline_4.png,0.977172,40.6953,pipeline_4,high,1K
00146_1K_high_pipeline_5.png,0.98403,40.5855,pipeline_5,high,1K
00146_1K_high_pipeline_6.png,0.9824,42.5559,pipeline_6,high,1K
00146_1K_low_pipeline_1.png,0.91663,27.7382,pipeline_1,low,1K
00146_1K_low_pipeline_2.png,0.967969,37.3618,pipeline_2,low,1K
00146_1K_low_pipeline_3.png,0.971055,39.2678,pipeline_3,low,1K
00146_1K_low_pipeline_4.png,0.967594,38.7944,pipeline_4,low,1K
00146_1K_low_pipeline_5.png,0.976174,38.8895,pipeline_5,low,1K
00146_1K_low_pipeline_6.png,0.96537,39.1308,pipeline_6,low,1K
00146_1K_medium_pipeline_1.png,0.935084,28.7275,pipeline_1,medium,1K
00146_1K_medium_pipeline_2.png,0.972264,38.2465,pipeline_2,medium,1K
00146_1K_medium_pipeline_3.png,0.976827,40.5742,pipeline_3,medium,1K
00146_1K_medium_pipeline_4.png,0.97367,39.8775,pipeline_4,medium,1K
00146_1K_medium_pipeline_5.png,0.98005,39.7877,pipeline_5,medium,1K
00146_1K_medium_pipeline_6.png,0.969146,39.7385,pipeline_6,medium,1K
00146_SD_high_pipeline_1.png,0.958471,29.3897,pipeline_1,high,SD
00146_SD_high_pipeline_2.png,0.977429,38.4429,pipeline_2,high,SD
00146_SD_high_pipeline_3.png,0.985851,42.3403,pipeline_3,high,SD
00146_SD_high_pipeline_4.png,0.976664,40.4042,pipeline_4,high,SD
00146_SD_high_pipeline_5.png,0.983545,40.2991,pipeline_5,high,SD
00146_SD_high_pipeline_6.png,0.978352,38.8297,pipeline_6,high,SD
00146_SD_low_pipeline_1.png,0.916964,27.3533,pipeline_1,low,SD
00146_SD_low_pipeline_2.png,0.969373,38.2026,pipeline_2,low,SD
00146_SD_low_pipeline_3.png,0.972924,39.7202,pipeline_3,low,SD
00146_SD_low_pipeline_4.png,0.965946,38.3055,pipeline_4,low,SD
00146_SD_low_pipeline_5.png,0.973782,38.6596,pipeline_5,low,SD
00146_SD_low_pipeline_6.png,0.964071,38.8416,pipeline_6,low,SD
00146_SD_medium_pipeline_1.png,0.934285,28.2427,pipeline_1,medium,SD
00146_SD_medium_pipeline_2.png,0.969948,37.3126,pipeline_2,medium,SD
00146_SD_medium_pipeline_3.png,0.976994,40.3929,pipeline_3,medium,SD
00146_SD_medium_pipeline_4.png,0.972058,39.5131,pipeline_4,medium,SD
00146_SD_medium_pipeline_5.png,0.977568,39.1702,pipeline_5,medium,SD
00146_SD_medium_pipeline_6.png,0.969564,39.7473,pipeline_6,medium,SD
00147_1K_high_pipeline_1.png,0.952587,28.7559,pipeline_1,high,1K
00147_1K_high_pipeline_2.png,0.97291,36.4963,pipeline_2,high,1K
00147_1K_high_pipeline_3.png,0.986714,42.7816,pipeline_3,high,1K
00147_1K_high_pipeline_4.png,0.97675,40.5551,pipeline_4,high,1K
00147_1K_high_pipeline_5.png,0.984636,40.7083,pipeline_5,high,1K
00147_1K_high_pipeline_6.png,0.978969,39.1286,pipeline_6,high,1K
00147_1K_low_pipeline_1.png,0.898051,26.5228,pipeline_1,low,1K
00147_1K_low_pipeline_2.png,0.970796,38.456,pipeline_2,low,1K
00147_1K_low_pipeline_3.png,0.97359,39.8886,pipeline_3,low,1K
00147_1K_low_pipeline_4.png,0.967439,38.7624,pipeline_4,low,1K
00147_1K_low_pipeline_5.png,0.976497,39.0072,pipeline_5,low,1K
00147_1K_low_pipeline_6.png,0.963808,38.8424,pipeline_6,low,1K
00147_1K_medium_pipeline_1.png,0.920659,27.5046,pipeline_1,medium,1K
00147_1K_medium_pipeline_2.png,0.972947,38.0596,pipeline_2,medium,1K
00147_1K_medium_pipeline_3.png,0.969867,37.3953,pipeline_3,medium,1K
00147_1K_medium_pipeline_4.png,0.973704,40.171,pipeline_4,medium,1K
00147_1K_medium_pipeline_5.png,0.980637,39.9226,pipeline_5,medium,1K
00147_1K_medium_pipeline_6.png,0.969862,39.9295,pipeline_6,medium,1K
00147_SD_high_pipeline_1.png,0.949656,28.0946,pipeline_1,high,SD
00147_SD_high_pipeline_2.png,0.976146,37.9437,pipeline_2,high,SD
00147_SD_high_pipeline_3.png,0.981174,38.8415,pipeline_3,high,SD
00147_SD_high_pipeline_4.png,0.97802,40.7369,pipeline_4,high,SD
00147_SD_high_pipeline_5.png,0.982429,40.199,pipeline_5,high,SD
00147_SD_high_pipeline_6.png,0.982253,42.3516,pipeline_6,high,SD
00147_SD_low_pipeline_1.png,0.89556,26.1145,pipeline_1,low,SD
00147_SD_low_pipeline_2.png,0.966424,37.0817,pipeline_2,low,SD
00147_SD_low_pipeline_3.png,0.970981,39.3789,pipeline_3,low,SD
00147_SD_low_pipeline_4.png,0.968786,38.98,pipeline_4,low,SD
00147_SD_low_pipeline_5.png,0.976182,38.6726,pipeline_5,low,SD
00147_SD_low_pipeline_6.png,0.955163,35.7225,pipeline_6,low,SD
00147_SD_medium_pipeline_1.png,0.918011,26.9928,pipeline_1,medium,SD
00147_SD_medium_pipeline_2.png,0.973346,38.0995,pipeline_2,medium,SD
00147_SD_medium_pipeline_3.png,0.978401,40.7046,pipeline_3,medium,SD
00147_SD_medium_pipeline_4.png,0.971793,39.4419,pipeline_4,medium,SD
00147_SD_medium_pipeline_5.png,0.980648,39.8122,pipeline_5,medium,SD
00147_SD_medium_pipeline_6.png,0.970679,39.9777,pipeline_6,medium,SD
00148_1K_high_pipeline_1.png,0.955027,28.7878,pipeline_1,high,1K
00148_1K_high_pipeline_2.png,0.977229,38.8069,pipeline_2,high,1K
00148_1K_high_pipeline_3.png,0.98572,42.3963,pipeline_3,high,1K
00148_1K_high_pipeline_4.png,0.976248,40.6283,pipeline_4,high,1K
00148_1K_high_pipeline_5.png,0.983892,40.633,pipeline_5,high,1K
00148_1K_high_pipeline_6.png,0.982002,42.3017,pipeline_6,high,1K
00148_1K_low_pipeline_1.png,0.904148,26.6211,pipeline_1,low,1K
00148_1K_low_pipeline_2.png,0.970663,38.1939,pipeline_2,low,1K
00148_1K_low_pipeline_3.png,0.974226,40.1694,pipeline_3,low,1K
00148_1K_low_pipeline_4.png,0.967981,38.8801,pipeline_4,low,1K
00148_1K_low_pipeline_5.png,0.974287,38.5966,pipeline_5,low,1K
00148_1K_low_pipeline_6.png,0.955618,35.9394,pipeline_6,low,1K
00148_1K_medium_pipeline_1.png,0.926119,27.6087,pipeline_1,medium,1K
00148_1K_medium_pipeline_2.png,0.971666,37.9789,pipeline_2,medium,1K
00148_1K_medium_pipeline_3.png,0.978754,40.9977,pipeline_3,medium,1K
00148_1K_medium_pipeline_4.png,0.972133,39.6966,pipeline_4,medium,1K
